Predict,y
0.32573516,0
0.6258231,1.473
0.98949371,1.957
0.20108769,0
0.22456986,0
0.89152575,1.907
0.5784736,1.499
0.4499496,0.458
0.56832486,0.894
0.70660099,0
0.55554271,0
0.67337406,0.916
1.37522217,0
0.49948673,0.942
0.43630115,0
1.15914541,2.842
0.80207506,2.412
1.20496768,1.877
0.70753092,0.885
0.5634793,0
0.75863001,3.289
0.63308194,0
0.94715801,0
0.72784514,0.484
0.85716737,9.616
0.77443224,0
0.67618706,3.936
0.4195105,0
0.75849938,0
0.90707469,4.025
0.57861969,1.499
1.09408301,0
0.54929628,1.499
0.47182095,0
0.50694963,0
0.75795866,1.015
0.56770116,0
0.66957543,0
0.6566343,0
0.65507186,0.458
0.39528534,0
0.99693167,0
0.55875973,0
0.41168462,0
0.54296018,0
0.41197423,0
0.23810694,0
0.74700087,1.041
0.81305227,0
0.79464041,0
0.72808261,0.484
0.58209186,0.942
0.38405329,0
1.02965602,0
0.32364528,1.907
0.84858471,0
0.58414671,3.595
0.73556426,0
0.6450965,0
0.92858813,0.458
0.71742202,0
0.88985876,0
0.41834409,0
0.7026512,1.35
0.44968581,0
0.58455787,0
0.51441113,0.458
0.94998721,0
0.61482942,0.942
0.6044801,0.484
0.88773267,0
0.72164268,1.015
0.6111209,0
0.57194163,2.782
0.92822838,0
0.44849165,0
0.55103036,0.458
0.60622847,0
0.76819101,1.015
0.57096841,2.434
1.15526685,1.473
0.41120167,0.458
0.55898627,0
0.34038335,2.842
0.5139979,0
0.75136233,0
0.78212441,0
0.46534316,2.889
0.64286516,0
0.73235225,0
0.4047225,0
0.59628709,0.458
0.62370674,0.458
0.87573947,0
0.92386855,0.484
0.29709312,0
0.74651601,0.458
0.61691463,0.875
0.59165061,0
0.52283948,2.175
0.68502198,1.015
0.74266031,0.484
0.71337857,0
0.67453975,0
0.61006696,0
0.73624845,0.484
0.49508295,2.889
0.66409574,3.041
1.21284214,0.458
0.68415145,0
0.42502288,1.35
0.87484505,0
0.95824097,0
0.89017213,0
0.86810158,0.458
0.77877723,0
0.58427702,0
0.8493616,0
0.63247176,3.223
0.66660119,0
0.49617943,0
0.64075869,0
0.78981478,0
0.33477294,0
0.39746534,1.041
1.17467208,2.416
0.79635181,0
0.63286615,0
0.24689594,0
0.90670609,0
0.51851527,0
0.56050382,0.458
0.70855145,0.968
0.47873821,0
