Predict,y
5.2399241,2.697
8.97761424,26.376
7.72821475,0
5.24882129,0
2.31647978,12.26
7.84941754,1.287
5.78688217,0
5.33281698,7.664
5.38862813,8.226
3.97331784,2.481
